adm3_pcode,adm1_name,adm2_name,adm3_name,landslide_label,area_km2,centroid_lon,centroid_lat,chirps_monthly_mean_mm,chirps_monthly_max_mm,chirps_total_mm_available_period,chirps_mean_annual_total_mm,chirps_max_annual_total_mm,chirps_mean_monsoon_total_mm,chirps_max_monsoon_total_mm,chirps_latest_12_month_total_mm,chirps_latest_12_month_mean_mm,elevation_mean_m,elevation_min_m,elevation_max_m,elevation_range_m,elevation_std_m,slope_mean_degrees,slope_max_degrees,aspect_mean_degrees,aspect_sin_mean,aspect_cos_mean,nearest_river_distance_km,river_length_km,river_density_km_per_km2,river_intersection_count,hybas_dist_sink,hybas_dist_main,hybas_sub_area_km2,hybas_up_area_km2,landcover_tiles_used_count,lc_10_tree_cover_percent,lc_20_shrubland_percent,lc_30_grassland_percent,lc_40_cropland_percent,lc_50_built_up_percent,lc_60_bare_sparse_vegetation_percent,lc_70_snow_and_ice_percent,lc_80_permanent_water_bodies_percent,lc_90_herbaceous_wetland_percent,lc_100_moss_and_lichen_percent,dominant_landcover_percent,landcover_classes_over_5_percent,worldpop_population_sum,worldpop_population_density_per_km2,worldpop_population_mean_pixel_value,worldpop_population_max_pixel_value,osm_road_length_km,osm_major_road_length_km,osm_road_segment_count,osm_road_density_km_per_km2,osm_major_road_density_km_per_km2,osm_building_count,osm_building_footprint_area_km2,osm_building_density_per_km2,osm_building_footprint_percent,osm_place_count,osm_place_density_per_km2,osm_nearest_place_distance_km
NP0558597,Lumbini,Bardiya,Bardiya,0,902.0862043364396,81.4543800723904,28.45684612806065,138.2157145958799,666.1229433001894,18797.337185039665,1566.444765419972,2040.4481189214823,1424.0582309859517,1799.4325145374646,2075.319778706088,172.94331489217402,410.3085806954737,149.0,1583.748779296875,1434.748779296875,250.1363412609097,14.147272817147192,65.62444064649607,222.97242826517072,-0.1230977423449009,-0.1321335905373666,0.2256808345435474,285.23641700403,0.316196407430757,70,1495.0,1495.0,132.6,3014.7,1,93.73226635928356,0.4632913637169711,1.832106756517113,1.2513300230537328,0.0044334101791097,1.3233729384642667,0.0,1.3931991487852455,0.0,0.0,93.73226635928356,1,2884.7456970214844,3.1978603410119297,320.52729966905383,680.8582763671875,202.8803136093468,22.36824165761809,137,0.2249012484993962,0.0247961243061818,378,0.0258432470670126,0.4190286894787963,0.0028648312038008,0,0.0,12.853038829872665
NP0652301,Karnali,Rukum West,Aathabisakot,1,562.3755332604247,82.5135893187992,28.84246402094669,100.17143397683698,387.59510562294406,13623.31502084983,1135.2762517374858,1467.8970256102714,874.9031104128898,1026.0418319702148,1296.7987781825818,108.06656484854848,2698.844414876918,750.527587890625,5861.8955078125,5111.367919921875,992.827403343912,36.52420831542707,79.00206860097624,317.54709423909827,-0.161777825324748,0.1768411159059807,1.5070317170954084,177.39793629993773,0.3154439085773461,66,1746.6,1746.6,153.4,5936.9,1,57.71748143182259,0.0,30.02487518303548,1.3055060600179949,0.0317555528112485,3.7206922710512855,0.2328740539491558,0.5327876082776141,0.0,6.434027839034632,57.71748143182259,3,6731.426830768585,11.969629602736289,3365.7134153842926,6723.8115234375,729.9549022678028,64.59632879378643,1456,1.2979848145878985,0.1148633341484171,12047,0.5984220604531125,21.42162894277493,0.1064096897999286,3,0.0053345137236095,5.302266206884786
NP0652302,Karnali,Rukum West,Chaurjahari,1,107.79480005145996,82.26219504486146,28.63575182250291,127.982888814281,498.1441116333008,17405.672878742218,1450.4727398951848,1960.435932934284,1223.6226928017356,1436.6306648254397,1714.216662287712,142.851388523976,1184.9921122178855,669.6739501953125,2065.8173828125,1396.1434326171875,305.5681285466125,25.458184492040814,61.34834044717104,249.76374248220668,-0.1771990570417618,-0.0653239017516018,0.4256061251113369,32.886933956889074,0.3050883154028695,12,1709.5,1709.5,184.2,184.2,1,71.69793966151582,0.0,14.882266372332598,11.672185430463577,0.1287711552612215,0.7266372332597498,0.0,0.8922001471670346,0.0,0.0,71.69793966151582,3,7355.347091674805,68.23471158315104,306.4727954864502,701.4409790039062,316.1141952527708,55.06925010553952,506,2.932555142751428,0.5108711188225231,8592,0.4752159704104733,79.70699881532579,0.4408524067799289,14,0.1298763947177096,1.2318938010907563
NP0652303,Karnali,Rukum West,Musikot,1,136.58351040295227,82.47849497896686,28.6111967777727,126.18481692145852,523.8923950195312,17161.13510131836,1430.09459177653,1904.369847893715,1224.4625438343394,1469.9114265441897,1623.989554643631,135.33246288696924,1655.6744242611944,825.0,2862.94873046875,2037.94873046875,441.1636111336307,30.72699419785106,70.31343684569786,281.75618780787494,-0.1302011582911816,0.0270965499715952,0.6587342207994992,35.1643685047222,0.2574569097029308,14,1736.7,1736.7,176.1,176.1,1,88.0314502038439,0.0,9.187536400698894,1.9583576004659289,0.2766453115899825,0.2693651718112988,0.0,0.2766453115899825,0.0,0.0,88.0314502038439,2,4910.01540851593,35.94881544653724,818.3359014193217,4859.0537109375,446.6411524875495,69.44046247607572,702,3.270095717776304,0.5084102925104989,13861,0.8563531928842812,101.48370003894988,0.626981390621639,3,0.0219645840932724,3.0054060921587875
NP0652401,Karnali,Rukum West,Sanibheri,1,134.3128386935807,82.34226992830278,28.676591367681,112.78492782001986,448.5473556518554,15338.7501835227,1278.229181960225,1661.5850283503532,1097.5094025351784,1283.1117668151855,1486.8182015419006,123.9015167951584,1499.084876571318,715.0,2908.125,2193.125,487.0869009762472,32.94570303044027,71.82630651351619,241.53613482084623,-0.0987380242713386,-0.0535297717457115,1.0996391263607512,34.21464053170749,0.2547384216170448,11,1719.0,1719.0,143.1,2738.3,1,81.82554287817446,0.0,13.419212366580789,2.1052631578947367,0.0736105999263894,1.1409642988590356,0.0,1.4354066985645932,0.0,0.0,81.82554287817446,2,6063.5480082035065,45.14496206901557,10.022393401989268,364.6865539550781,393.3739355355747,39.697891985902906,754,2.92878878416837,0.2955628990648398,8229,0.3944559344826771,61.26741181290583,0.2936844595940548,90,0.6700774168381971,0.6021016519637366
NP0652402,Karnali,Rukum West,Banphikot,0,191.10106552114172,82.50271411707554,28.70404481213137,118.0364852284684,497.1329498291016,16052.9619910717,1337.7468325893085,1771.4807131886482,1101.6248711672697,1317.1414012908936,1501.07078820467,125.08923235038915,2204.377822132168,858.8961181640625,3888.971435546875,3030.0753173828125,641.0938116879847,35.80553156058065,68.76887067390746,200.39470201927028,-0.0921127584096948,-0.2477538613561856,0.7076072839091865,43.87877638849465,0.2296103178118611,18,1736.9,1736.9,277.6,2419.1,1,76.5599087893864,0.0,21.900912106135987,0.9742951907131012,0.0,0.1243781094527363,0.0,0.4405058043117744,0.0,0.0,76.5599087893864,2,0.0,0.0,0.0,0.0,321.0121605589201,18.875531820953334,376,1.679803091016288,0.0987725095591636,7363,0.3641625654861912,38.52935084333908,0.1905601962464743,12,0.0627939983865366,6.556760641012744
NP0652403,Karnali,Rukum West,Tribeni,1,85.82596304557339,82.42006135259189,28.5645140178731,126.66126771183576,487.26959228515625,17225.932408809662,1435.4943674008052,1923.679540157318,1228.2959948453035,1471.2742818196616,1664.2949498494463,138.6912458207872,1719.3869284526618,1063.2469482421875,2675.51708984375,1612.2701416015625,292.56751699750856,30.973951885203537,66.33657939282443,1.291620439857377,0.0035579993596474,0.1578047285085498,0.455044459439639,26.70398265195378,0.3111410778784274,11,1736.7,1736.7,176.1,176.1,1,85.17919075144509,0.0,12.23121387283237,2.531791907514451,0.0578034682080924,0.0,0.0,0.0,0.0,0.0,85.17919075144509,2,0.0,0.0,0.0,0.0,221.21554544862377,44.47064462809792,247,2.577489813090228,0.518149089739711,7661,0.3897083491835327,89.26203363348253,0.4540681343436816,2,0.0233029718400946,1.8430558230570555
NP0653301,Karnali,Salyan,Banagad Kupinde,1,339.6538405724497,82.05367445880528,28.4893351597064,117.67600578132296,516.6204158238003,16003.936786259925,1333.6613988549936,1816.419601202011,1141.223018348991,1350.7118530273438,1636.7713479995728,136.39761233329773,1215.08218314361,508.0,2334.1162109375,1826.1162109375,368.4376740412944,28.33046285639801,68.73974436332124,324.2389614215746,-0.0869606911048034,0.1207469518761128,2.4143292318618625,91.09575532276988,0.2682017526115349,32,1664.4,1664.4,132.5,132.5,1,77.71204311152765,0.0,13.888238050609184,7.222352389878163,0.0673617619493908,0.2899484536082474,0.0,0.8200562324273665,0.0,0.0,77.71204311152765,3,10973.726509094238,32.3085600639734,243.86058909098307,2098.987060546875,569.1749195041153,60.33824679352844,461,1.6757499887086005,0.1776462962757461,11364,0.4929984968077004,33.457593121418,0.1451473347031215,26,0.0765485235090521,3.713653163759373
NP0653302,Karnali,Salyan,Bagachour,0,163.77663993743082,82.32703460088585,28.47557928121336,118.8390720543616,477.6900024414063,16162.113799393175,1346.8428166160982,1817.1275297403336,1164.1417215520685,1389.8828048706057,1596.1595472693443,133.0132956057787,1662.19715635404,1172.877197265625,2452.7314453125,1279.854248046875,241.2844696451317,25.191002605159245,64.71828816367979,287.93144542088874,-0.0587281724700481,0.0190042832340913,0.5058258966543885,50.062715602752334,0.305676777969546,14,1649.7,1649.7,165.4,165.4,1,79.39386562804285,0.0,15.615871470301853,4.898977604673807,0.060856864654333,0.0304284323271665,0.0,0.0,0.0,0.0,79.39386562804285,2,0.0,0.0,0.0,0.0,315.3066395215009,79.0578437486406,216,1.9252235217547544,0.4827174606759781,9754,0.5254255629034932,59.55672313051737,0.3208183799009594,1,0.0061058768844081,4.720001597669868
NP0653303,Karnali,Salyan,Sharada,1,199.1592654153424,82.16216001047839,28.38169432366332,101.43916996159388,454.9307607014974,13795.72711477677,1149.6439262313977,1577.6858422756195,985.5146883762244,1229.651611328125,1372.4423723220823,114.37019769350688,1432.4033699780664,942.8954467773438,2405.96728515625,1463.0718383789062,239.40228519252423,26.67655759937012,68.11263269997661,116.41535522531906,0.0676261889260869,-0.0335925245006187,0.8763851842099228,48.88784167872409,0.2454710885620588,20,1634.1,1634.1,117.3,282.6,1,80.15039091678702,0.0,12.25038593695533,7.3751307205816445,0.1991932672675663,0.0248991584084457,0.0,0.0,0.0,0.0,80.15039091678702,3,6902.012908935547,34.655745965629805,460.1341939290365,698.9046020507812,274.6397939365243,81.6581906844395,267,1.3789958170601249,0.4100145203595881,11243,0.4915373322090366,56.45230703453824,0.2468061584701802,1,0.0050211070919272,0.5660433941507358
NP0653401,Karnali,Salyan,Kumakh,0,178.00723257658916,82.1945064430007,28.55880786019817,128.16746016600553,536.1034973144531,17430.774582576752,1452.5645485480627,1976.8846362590791,1242.0978249289774,1479.0054931640625,1747.4360996723176,145.61967497269313,1209.862622648981,637.5,2527.849609375,1890.349609375,322.5323417815608,26.523661748307006,64.3122846811417,353.72169486628025,-0.0237358212451327,0.2157453171682743,0.4828484772075285,51.42008462508089,0.2888651426169268,18,1699.4,1699.4,115.1,115.2,1,85.4091137263651,0.0,8.093033632662168,5.889899046237939,0.0223102236599921,0.2231022365999219,0.0,0.3625411344748731,0.0,0.0,85.4091137263651,3,8322.459655761719,46.753491615465165,1188.92280796596,2004.565185546875,276.288087479086,25.068244889093705,188,1.5521172004076331,0.1408271143045149,7738,0.3481648628579996,43.47014381379508,0.1955902902474474,25,0.140443731628958,1.5493997391421808
NP0653402,Karnali,Salyan,Darma,0,81.77803388236889,82.31167129260386,28.55306111753297,117.77355420019695,475.6082305908203,16017.203371226788,1334.7669476022322,1813.493981897831,1136.761585408991,1368.3428688049316,1574.446365594864,131.203863799572,1421.3399060154456,974.6716918945312,2114.32275390625,1139.6510620117188,208.61976168585295,27.09193664186398,65.47005840706841,358.7673859811072,-0.0021512426062936,0.0999811006736426,0.7548298032360855,23.0303042933498,0.2816196868523036,9,1709.5,1709.5,184.2,184.2,1,83.60894941634241,0.0,11.575875486381324,4.778696498054474,0.0,0.0364785992217898,0.0,0.0,0.0,0.0,83.60894941634241,2,0.0,0.0,0.0,0.0,113.49685499449946,21.78969601533324,120,1.3878648043526645,0.2664492527012322,5957,0.2660446084848736,72.84352187494095,0.3253252687238205,103,1.2595069251500617,0.1268578264002607
NP0653403,Karnali,Salyan,Siddha Kumakh,0,89.73222884747176,82.1792236577073,28.46701139647268,113.91863052494386,483.4899230957032,15492.933751392366,1291.0778126160303,1757.8717262744904,1122.1244162819603,1364.7715759277344,1550.3760950565338,129.1980079213778,1524.9592957362006,894.721923828125,2501.37255859375,1606.650634765625,255.59484126491336,28.10244403083829,65.01593350059407,210.0270463948566,-0.0917749599427436,-0.1587857460575319,1.9001974014744287,26.273872490542573,0.2928030745252445,9,1634.1,1634.1,117.3,282.6,1,75.24697524697524,0.0,19.791319791319797,4.9284049284049285,0.0222000222000222,0.0111000111000111,0.0,0.0,0.0,0.0,75.24697524697524,2,0.0,0.0,0.0,0.0,95.96864704323924,29.0172274203162,53,1.069500315281015,0.3233757568826261,4577,0.1980297170689521,51.00731430376098,0.2206896224605833,0,0.0,4.997064717190873
NP0653404,Karnali,Salyan,Kalimati,1,446.3318424273804,81.94636376239228,28.30110183652259,115.64738702282212,553.3472035725912,15728.044635103808,1310.6703862586508,1824.8546308080356,1142.799460459237,1385.6534932454426,1600.259484304322,133.35495702536016,870.9005226005203,323.5,2401.611328125,2078.111328125,344.4009525842964,23.837826098933323,68.33455206252493,185.7565278197612,-0.0019125341356579,-0.0189717096552871,0.8784610375467413,116.22044489042403,0.2603902160741164,35,1574.0,1574.0,132.9,1501.1,1,92.56229831480816,0.347346719254213,2.606220867694514,3.0790605951954104,0.0201685191825026,0.938956615274292,0.0,0.4459483685908928,0.0,0.0,92.56229831480816,1,10064.325731277466,22.5489753913647,25.035636147456383,187.93392944335935,489.680408510998,69.63445391513197,360,1.097121831702318,0.156014980998049,7678,0.3571470413847516,17.202447305222762,0.0800182750669107,2,0.0044809709052416,4.668238558234342
NP0653405,Karnali,Salyan,Chhatreshwori,1,151.29621548812915,82.29112265573954,28.355462425424616,110.1679165518167,453.4352060953776,14982.836651047071,1248.5697209205894,1738.0190143187842,1079.2569191672585,1350.912989298503,1457.2112831672032,121.43427359726694,1563.7260738114232,834.6322631835938,2805.8583984375,1971.2261352539065,365.40694145774313,28.918409284689996,65.56249299026777,273.1447530953317,-0.1168134810018747,0.0064179052100141,0.7486749087916854,46.70315791208206,0.3086868879132435,12,1622.5,1622.5,157.1,439.7,1,80.98086910788246,0.0328709486555782,13.431069620669254,5.403983958977056,0.0788902767733876,0.072316087042272,0.0,0.0,0.0,0.0,80.98086910788246,3,3398.8864135742188,22.46511191709814,424.8608016967773,727.84521484375,229.70876164493876,51.4888785711499,190,1.5182716957184028,0.3403183510243834,7681,0.389062515125552,50.76795857198859,0.2571528401224803,2,0.0132191013076392,1.902580333468589
NP0653406,Karnali,Salyan,Tribeni,0,119.59117403742212,82.23104902194015,28.281740203632427,107.99986797395874,458.1828842163086,14687.98204445839,1223.9985037048657,1706.4335238933563,1062.6436689550226,1345.9019470214844,1408.5870570540428,117.38225475450356,1283.3493152861558,779.3179931640625,2129.014892578125,1349.6968994140625,271.8146607537436,28.040890785009665,66.04948591740165,334.82598273015526,-0.080329894836975,0.1709108517113812,0.4294772117192073,34.45983689193709,0.2881469905225114,16,1601.4,1601.4,130.3,694.7,1,89.22589784184652,0.1166569452545621,4.7079410049162576,5.557870177485209,0.0999916673610532,0.2833097241896508,0.0,0.0083326389467544,0.0,0.0,89.22589784184652,2,11379.116653442385,95.15013749996018,142.2389581680298,1097.5257568359375,205.06786113367764,34.27849757628507,159,1.714740763975679,0.2866306636103325,6188,0.2877358253381017,51.74294884055298,0.2405995489667693,1,0.008361821079598,3.2148800976532974
NP0653407,Karnali,Salyan,Kapurkot,1,119.6729094451585,82.35986069403468,28.253473605011585,116.9990813105422,515.6658020019531,15911.875058233738,1325.9895881861448,1846.9856842756271,1168.2921487634833,1484.96240234375,1482.137273132801,123.51143942773342,1511.4619589844954,744.2904052734375,2272.68359375,1528.3931884765625,225.11547944196963,28.37565722060032,67.13131938930621,260.3044705746519,-0.0635600195372435,-0.0108594089197226,0.4702613740239514,28.834705014648748,0.2409459680418531,10,1619.2,1619.2,124.5,564.3,1,84.96296912706998,0.0,10.618290754764084,4.343846217858034,0.0665723558292419,0.0083215444786552,0.0,0.0,0.0,0.0,84.96296912706998,2,14337.476140975952,119.80552831421106,85.85315054476618,4476.9482421875,264.5150245977181,88.50586510427235,171,2.2103166524829514,0.7395647479000349,6532,0.3300095716321082,54.58211077414613,0.2757596294450741,80,0.6684888031126287,1.0422366596399233
NP0659301,Karnali,Surkhet,Panchapuri,1,331.62860547274875,81.38261248953918,28.78958884989884,117.04803835162345,508.9653930664063,15918.53321582079,1326.5444346517324,1712.165065864722,1154.9696645447702,1481.1577199300132,1760.338271121184,146.69485592676534,712.4412253585299,194.98765563964844,1999.7332763671875,1804.745620727539,392.5575326136574,21.140532225150174,68.08451637411362,273.6090122142382,-0.0486494181452718,0.0030684445239108,0.935622451284533,133.90475649007598,0.4037792707875421,50,1550.3,1550.3,165.3,13713.3,1,86.14220968274454,0.1140558873848185,4.493201668817721,6.918390011105442,0.0360176486478374,0.7533691508839331,0.0,1.5427559504157038,0.0,0.0,86.14220968274454,2,12436.02910232544,37.49986851887346,79.21037644793273,484.9147033691406,754.6104324464899,24.867220324403565,1209,2.2754684607824016,0.074985148790028,12931,0.735785966032483,38.99241436536027,0.2218704761561787,34,0.1025243282361958,0.8843509909766205
NP0659302,Karnali,Surkhet,Bheriganga,0,257.435426801309,81.69185205704342,28.45754571744293,132.2229748727644,614.2156372070312,17982.32458269596,1498.5270485579967,1938.5250078737736,1334.6989034305918,1681.0376586914062,1976.959701091051,164.74664175758758,748.7653328949343,373.5,1458.1654052734375,1084.6654052734375,212.37090922665837,18.92384472050022,62.19357700994816,30.026870307515534,0.1486083279394015,0.2571186260974422,0.2228595546590427,77.20428843257685,0.2998976846033075,28,1611.0,1611.0,108.5,108.5,1,89.82604315989306,0.0154972686064081,0.9608306535973036,7.799000426174886,0.1859672232768974,0.3951803494634071,0.0,0.8174809189880283,0.0,0.0,89.82604315989306,2,16104.102485656738,62.55589095002853,447.3361801571316,3152.476318359375,605.9216566939383,73.6725697072997,789,2.353684045054118,0.2861788318053088,15439,0.702941804502689,59.97232079451116,0.2730555826122664,119,0.4622518410873002,0.8217799989424952
NP0659303,Karnali,Surkhet,Birendranagar,1,246.1763850441619,81.63438768801194,28.60223409663185,136.19112232405377,605.7752414279514,18521.99263607131,1543.4993863392758,2021.6893899440763,1397.8943222508287,1785.7327473958337,2065.7356905672286,172.1446408806024,1032.257728513834,367.0,2274.997802734375,1907.997802734375,462.2079575098717,20.5054677402919,63.96588822735319,190.16050623943065,-0.0363504898948304,-0.2028296148310747,0.2418803196984094,76.78026862295738,0.3118912831918612,29,1561.4,1561.4,454.3,13395.4,1,75.84687525264775,0.0646778235912361,6.548629638612661,13.921901528013583,3.088366076481526,0.1293556471824723,0.0,0.4001940334707737,0.0,0.0,75.84687525264775,3,36827.04886674881,149.5961883595876,32.44673908964653,242.6252899169922,1008.8245827674766,101.37779224520251,2738,4.097974639551646,0.4118095739646848,37587,2.96371749479061,152.68320717788274,1.2038999980680296,125,0.5077660067905218,0.3674578393156186
NP0659304,Karnali,Surkhet,Lekabeshi,0,181.7840952609356,81.75147442251276,28.53984379162225,124.84850224940216,539.3038024902344,16979.396305918694,1414.9496921598911,1813.7630684773128,1239.8491001707134,1555.8856150309246,1857.475079099337,154.78958992494478,920.716445259082,415.5,2142.621337890625,1727.121337890625,369.23638002623846,22.328557763244397,65.1071873970981,224.5215998856144,-0.1680754955061428,-0.170905940045925,0.9452483820053188,48.539524575333154,0.2670174445440829,17,1615.7,1615.7,248.0,248.0,1,85.089256379367,0.262840871755558,6.319132625123207,7.348592706165808,0.060234366443982,0.32307523819954,0.0,0.5968678129449129,0.0,0.0,85.089256379367,3,2312.8829345703125,12.723241443374716,1156.4414672851562,1210.9432373046875,792.3125332473832,53.26456550696697,1248,4.358536054048546,0.2930100426580787,14591,0.6639850121806361,80.26554786905787,0.3652602342507149,215,1.182721732016136,0.3738214186948834
NP0659305,Karnali,Surkhet,Gurbhakot,1,229.64381834411452,81.89175209809585,28.428935447303942,118.49491110327196,550.7051289876302,16115.307910044989,1342.9423258370823,1830.9051675796509,1163.2721015082464,1392.0371229383682,1683.773901356591,140.31449177971592,1019.446255397792,451.5,2237.65771484375,1786.15771484375,425.9243477698842,24.02993375415661,67.37990019880925,261.62593667714367,-0.1060365158881743,-0.0156090663124149,0.2962258422483151,75.76855768867512,0.3299394611839198,18,1635.4,1635.4,127.2,12182.8,1,82.10581137971442,0.3038062584089232,6.649016969749577,9.6132980339395,0.2039842020745627,0.308146347814765,0.0,0.815936808298251,0.0,0.0,82.10581137971442,3,14055.083261489868,61.20383889641104,143.41921695397824,3043.03955078125,844.0757559097156,66.00728809602693,1146,3.6755866628419,0.2874333329413506,23761,0.9640959498222664,103.4689292807126,0.4198222955767077,282,1.2279886392475463,0.6328309034472888
NP0659401,Karnali,Surkhet,Chaukune,1,383.1221848666899,81.19256308232794,28.87547293302084,122.98922998852588,513.923817952474,16726.53527843952,1393.87793986996,1761.1171266635258,1224.1132050138533,1558.4646288553874,1812.167360464732,151.01394670539432,715.7902474936459,212.5,1716.48095703125,1503.98095703125,344.3352380487788,22.03698323111076,67.35929373360516,192.78314594841288,-0.0133599725775557,-0.0588843090036016,0.5267670396353502,117.12538177419331,0.3057128675932664,58,1540.1,1540.1,132.3,13845.7,2,88.32831325301204,0.1609887827170752,2.170751973410885,6.205857914416286,0.0051931865392604,0.9841088491898629,0.0,2.1447860407145822,0.0,0.0,88.32831325301204,2,10917.74238538742,28.49676373918761,41.9913168668747,766.938720703125,510.1803467397387,2.2758130554932827,548,1.3316387483989205,0.005940175602948,8705,0.512284548009523,22.7212109970321,0.1337130994353083,150,0.3915200056926841,0.4637138026773301
NP0659402,Karnali,Surkhet,Barahatal,1,457.4235269846482,81.47388980833246,28.662314449780396,122.54418183278804,581.8174438476562,16666.008729259174,1388.834060771598,1787.9100114769406,1227.801290261625,1548.5365787082249,1830.2470682197147,152.52058901830955,738.5283852966287,259.0,2149.07421875,1890.07421875,290.17568332057266,21.85759252063248,67.91889317026059,8.518631990154583,0.0163640575825739,0.1092514250009434,1.7299081257798106,130.02234166081115,0.2842493531496356,50,1561.4,1561.4,454.3,13395.4,1,90.74802721679964,0.308688941544749,3.091237147018543,4.075998347862003,0.021738657855264,0.6825938566552902,0.0,1.071715832264516,0.0,0.0,90.74802721679964,1,12060.114600896835,26.36531330252628,24.363867880599667,2518.7802734375,883.3505256207645,75.66219940748297,1163,1.9311436196643448,0.1654095055106824,11096,0.5545934101929355,24.25760667175389,0.1212428695674738,40,0.0874463110012757,4.965180366782907
NP0659403,Karnali,Surkhet,Chingad,0,170.95922976479343,81.83150023404075,28.620623398364163,119.0592167339906,493.3512791224889,16192.05347582272,1349.3377896518934,1750.9468636853353,1162.9214313061204,1417.2083936418803,1728.393770149776,144.032814179148,1586.6274671630465,632.1531372070312,2792.571533203125,2160.4183959960938,335.83447670656784,30.929055938019303,67.58472733877345,219.75819414845145,-0.0219454990700598,-0.0263789200262413,0.2096412839601328,47.93753188618175,0.2804032982140504,19,1615.7,1615.7,248.0,248.0,1,73.16520425358823,0.0,23.53419722238364,3.288976698239293,0.0058109128944157,0.0058109128944157,0.0,0.0,0.0,0.0,73.16520425358823,2,0.0,0.0,0.0,0.0,519.2507923214695,3.534261612075795,546,3.0372784963751727,0.0206731254986247,3897,0.2094520097851684,22.794908501644,0.1225157659363191,23,0.1345350001380066,5.152021668173648
NP0659404,Karnali,Surkhet,Simta,1,242.71174583107225,81.95318736873135,28.552154966398884,117.3611030438367,484.1207711356027,15961.110013961792,1330.092501163483,1788.9469151156288,1139.2980047448889,1355.2107434953962,1657.4370827674866,138.11975689729056,1195.8415929882706,500.5,2314.279296875,1813.779296875,381.923448493547,27.203228773181863,65.78142244566537,82.23825159832552,0.1991098124821218,0.0271392406831418,0.384224444654849,66.30006120619505,0.2731637934504414,23,1664.2,1664.2,123.9,11758.0,1,73.72292771133851,0.0,17.174207865861177,7.943944437595035,0.0534253893888957,0.3986355977479143,0.0,0.7068589980684667,0.0,0.0,73.72292771133851,3,8902.796227872372,36.68053310476672,9.729831943029914,1400.1873779296875,512.6683268354386,54.09774789133952,419,2.112251819869717,0.2228888746447056,6804,0.3099465762473677,28.0332539189743,0.1277015148921103,0,0.0,7.649300675636545
NP0660301,Karnali,Jajarkot,Chhedagad,1,285.42738749912013,82.0265037276479,28.74835222602152,125.65533461062348,527.3910614013672,17089.12550704479,1424.0937922537323,1876.1648910045624,1163.368723227761,1362.5169387817382,1733.5567529916764,144.46306274930637,1536.942637299968,606.5,2936.5517578125,2330.0517578125,430.0957221355848,30.53109063428324,70.14336623732719,258.86382371477646,-0.0898575840143253,-0.0176882838845224,1.956245508412711,72.50198117358921,0.2540119986692332,27,1686.7,1686.7,159.1,898.7,1,70.36700771728881,0.0,25.337849635087476,3.809756608583301,0.0174599294618849,0.3212627020986835,0.0,0.1466634074798337,0.0,0.0,70.36700771728881,2,8929.66068983078,31.28522727994456,744.1383908192316,3218.114013671875,770.6709409095857,44.33287070979858,1066,2.700059541104693,0.1553210121083256,12244,0.6257410975648193,42.89707482971564,0.2192295221027969,19,0.0665668426792385,3.480234305160236
NP0660302,Karnali,Jajarkot,Bheri Malika,0,220.68049252133144,82.16289559950164,28.697338583638214,138.48725854408215,558.9479751586914,18834.267161995173,1569.5222634995978,2123.029688745737,1317.975292552601,1525.7109146118164,1886.075125157833,157.1729270964861,1359.6844462692814,622.0,2677.63720703125,2055.63720703125,459.4687313024472,27.41769294037024,68.77156608368827,166.56013978280984,0.0618120547148579,-0.2586614999270358,0.8318218490375293,75.29839923431672,0.3412100379784961,33,1699.4,1699.4,69.7,10165.8,1,80.55992450456118,0.0,10.62328674785422,6.790095717431358,0.1213319552419898,0.7369792836920864,0.0,1.1683817912191614,0.0,0.0,80.55992450456118,3,6477.351043701172,29.351715549008293,308.4452877952939,710.7943115234375,749.0204620795399,103.53335726919748,1078,3.3941398875894664,0.4691550036267466,10442,0.5296785995904847,47.31727703113884,0.2400205806769644,3,0.0135943144123172,3.464994772836244
NP0660303,Karnali,Jajarkot,Nalgad,1,388.9262765573424,82.37386658818976,28.878560986258485,107.25494511746894,381.3407165527344,14586.672535975777,1215.556044664648,1622.589998324712,904.9518738717744,1052.8293380737305,1388.799179871877,115.73326498932308,2310.151728533207,761.452392578125,5395.25439453125,4633.802001953125,856.1712748919842,35.93868578296562,75.9724152440556,131.77139137072825,0.2292583211748618,-0.2047747050771053,1.095306596491631,93.83270295751436,0.2412608985643578,41,1730.5,1730.5,176.7,6306.1,1,63.96886166411434,0.0051046452271567,29.550791220010208,0.7937723328228687,0.0153139356814701,0.9009698825931598,0.0867789688616641,0.3139356814701378,0.0,4.3644716692189895,63.96886166411434,2,0.0,0.0,0.0,0.0,696.0775768275134,35.845811505678654,1087,1.7897417037207703,0.0921660830504303,9017,0.4467364472337616,23.184342492401782,0.1148640434346934,32,0.082277804120756,4.175389205459889
